-2	3	837655	1	1	5	-.951384011259156
-1	3	435756	3	1	7	-1.07370149855023
0	3	837651	5	5	10	-.593352840901363
1	3	837658	3	1	12	-.850263173964825
2	3	837662	5	2	11	-.0773513822733777
-2	2	837647	4	2	13	.0248999940894094
-1	2	435706	1	1	10	.588564456241233
0	2	435702	1	1	14	-.108562312614523
1	2	837657	1	1	19	-.259304525393527
2	2	837643	1	1	22	.156403928832506
-2	1	837644	4	3	22	.590220122025991
-1	1	837653	1	1	20	.48043796399594
0	1	837654	3	3	23	1.11544557834548
1	1	837639	3	1	23	-.190260001572205
2	1	837660	1	1	19	.79276450279073
-2	0	837649	3	1	23	.828417303769848
-1	0	435699	1	1	19	.40792672249028
0	0	837650	3	2	18	.290916488969042
1	0	837640	1	1	28	1.12350148672905
2	0	837634	1	1	28	.803606616027511
-2	-1	837637	1	1	28	.88661971435439
-1	-1	837641	1	1	28	1.0930808390408
0	-1	837652	1	1	23	.81610439504905
1	-1	837659	3	4	23	1.36696837200326
2	-1	837642	1	1	22	1.65282855727095
-2	-2	837638	1	1	21	1.52576649316583
-1	-2	837635	1	1	29	1.31486349784145
0	-2	837648	1	1	29	1.88018362577803
1	-2	837646	3	2	28	1.77876008230762
2	-2	837645	1	1	29	1.83613465999978
