-2	3	447407	4	3	4	-2.06106098178209
-1	3	599341	2	1	0	-2.03376679536262
0	3	447552	4	2	13	-1.8802383777304
1	3	447498	1	1	6	-1.62280291795063
2	3	447391	2	1	11	-.809758904402611
-2	2	447510	1	1	11	-.375942711209125
-1	2	447545	3	3	6	-.352262562535245
0	2	447367	3	1	7	-.224372665537741
1	2	599344	1	1	16	-.245266609358408
2	2	447483	4	2	19	-.810889443471067
-2	1	447459	1	1	15	-.195120107157432
-1	1	447375	1	1	23	-.221586460684527
0	1	599343	1	3	21	-.0845101162350017
1	1	447480	2	1	24	-.800875163126665
2	1	599347	4	1	22	-.221586460684527
-2	0	447488	3	2	20	-.507749352128299
-1	0	447447	1	1	23	-.0427222285936689
0	0	447575	4	1	12	.2832701785306
1	0	447462	1	1	21	.294414997943458
2	0	447368	1	1	22	.213885398293716
-2	-1	447492	2	1	17	.5426640102712
-1	-1	447477	1	1	26	.249538199272834
0	-1	599346	1	2	28	.411160075528104
1	-1	447473	2	1	22	.266198172080522
2	-1	599345	2	1	22	.697848093688178
-2	-2	447398	2	3	20	.71870448726936
-1	-2	447422	2	5	28	.547068330669689
0	-2	447533	3	1	24	.0388200742491923
1	-2	447381	3	3	26	.778074987161842
2	-2	447437	1	1	26	1.5684515552291
