-2	3	857283	3	1	5	-.70628308501675
-1	3	857299	3	1	15	-.953704264452113
0	3	857278	4	3	8	-.293360835643931
1	3	857281	3	2	19	-.799348013927514
2	3	857301	2	2	10	-.211175570209431
-2	2	857287	1	1	20	-.162684733793213
-1	2	857275	1	1	21	-.713548710747421
0	2	857276	1	1	21	.0437763908931965
1	2	857284	2	2	19	-.544698759000964
2	2	857290	2	2	24	-.497338461653203
-2	1	857280	3	1	20	.200616140094932
-1	1	857279	3	2	25	-.00584498459147748
0	1	857293	3	1	23	.357758595472745
1	1	857288	1	1	21	.555033272707132
2	1	857286	1	1	22	.320147422532792
-2	0	857272	1	1	24	.399546483114077
-1	0	857273	1	3	23	.861787401795493
0	0	857282	1	1	25	.985235428155024
1	0	857292	1	1	21	.861787401795493
2	0	857274	3	2	21	1.04178217295481
-2	-1	857300	1	1	23	.751177410873063
-1	-1	857277	2	1	23	.751177410873063
0	-1	857285	1	1	25	.669782428091458
1	-1	857289	1	1	23	1.66891874922153
2	-1	857294	1	1	27	1.61568333599126
-2	-2	857295	1	1	32	1.86223913229476
-1	-2	857298	1	1	26	1.96253213669671
0	-2	857297	1	1	37	2.13529883236484
1	-2	857291	1	1	30	1.7660852923547
2	-2	857296	1	1	32	2.13612666525722
