-2	3	435918	5	5	0	-3.07449843367431
-1	3	435925	1	1	6	-2.48549815706385
0	3	435920	1	1	17	-2.55766914215394
1	3	435941	1	1	9	-.952777765054643
2	3	435955	1	1	16	-.926311411527548
-2	2	435950	1	1	10	-.902631262853667
-1	2	435919	1	1	18	-.542641720535038
0	2	435943	1	1	17	-1.15479701910308
1	2	435936	1	1	18	-.591960389843635
2	2	435946	1	1	20	-.518961571861157
-2	1	435952	3	1	14	-.750233384289904
-1	1	435947	1	1	16	-.727381068508402
0	1	435931	1	1	20	-.488881180588469
1	1	435938	1	1	18	-.259567740120558
2	1	435948	1	1	12	-.0879315835208865
-2	0	435927	1	1	25	-.59391876180447
-1	0	435953	1	1	22	-.39303004682449
0	0	435940	1	1	21	-.0141049326460299
1	0	435924	2	3	16	.598878198814391
2	0	435928	1	1	24	.155838007929399
-2	-1	435939	1	1	22	-.158446902826227
-1	-1	906792	1	1	25	.293439479095226
0	-1	435923	1	1	23	.73482400419546
1	-1	435929	1	1	23	.287039236496418
2	-1	435945	1	1	26	.152749096900107
-2	-2	435930	1	1	29	.732037799342246
-1	-2	435922	1	1	19	.750935820962592
0	-2	435935	1	1	25	1.20843216282996
1	-2	435942	1	1	27	1.31625594889917
2	-2	435944	1	1	28	1.90081435487166
