-2	3	852151	1	1	11	-1.45117141053462
-1	3	852150	1	1	8	-1.01652738444876
0	3	875633	1	1	16	-.300465043733169
1	3	852186	1	1	13	.360706217967393
2	3	852192	1	1	17	.488596114964896
-2	2	875635	1	1	8	.713164978618757
-1	2	852214	1	1	23	.206349967442794
0	2	452093	1	1	19	.416425129874797
1	2	875644	1	1	22	.135006815245075
2	2	852177	1	1	19	.263724545134957
-2	1	852158	1	2	19	.322229661895576
-1	1	852210	1	1	13	.324713160572714
0	1	852176	1	1	18	.919626103305167
1	1	452055	1	1	18	.694754533475228
2	1	852165	1	2	25	.718434682149109
-2	0	852183	3	1	21	1.10571841088721
-1	0	452095	1	1	24	1.04999949897981
0	0	875637	1	1	26	.500791187810357
1	0	852171	1	1	25	.815076098565983
2	0	852207	2	1	25	1.04243116707306
-2	-1	875643	1	1	28	1.29459692332247
-1	-1	852189	1	1	25	1.19678741759766
0	-1	852211	1	1	27	1.75043759940508
1	-1	852164	1	1	23	1.35475770586785
2	-1	852190	1	1	25	1.37843785454173
-2	-2	852173	1	1	32	1.18921908569091
-1	-2	875642	1	1	27	1.76737724906459
0	-2	875627	2	2	22	1.87685670091856
1	-2	875634	1	1	29	1.81752375126557
2	-2	852154	1	1	39	1.59574109246492
