-2	3	395587	1	1	20	.350843611397316
-1	3	395604	1	1	23	.249420067926908
0	3	395642	1	1	23	.256648143418095
1	3	395610	2	1	22	.516323293778176
2	3	395631	1	1	26	.686022465973608
-2	2	395616	1	1	25	.409691079333988
-1	2	395618	2	2	27	.512573112265558
0	2	395637	1	1	27	.568529775209782
1	2	395597	1	1	27	.487617249670764
2	2	395593	1	1	15	.866121226693914
-2	1	395629	2	1	25	.779354993970256
-1	1	395628	2	2	31	.589040793141172
0	1	395639	1	1	33	.841206549390585
1	1	395621	1	2	31	.63278705274334
2	1	395595	1	1	37	.787143303267939
-2	0	395600	1	1	24	1.02451265211942
-1	0	395585	1	1	35	1.10225604691594
0	0	395623	1	1	35	1.16615090700143
1	0	395601	1	1	32	1.07360778550289
2	0	395638	2	1	27	.9860360960476
-2	-1	395624	1	1	35	.90302299772072
-1	-1	395584	1	1	33	1.32164243117836
0	-1	395619	1	1	30	1.12759186137458
1	-1	395614	1	1	35	1.37975761762399
2	-1	395626	1	1	26	1.58426037034957
-2	-2	395611	1	1	28	1.55579809462215
-1	-2	395590	1	1	36	1.64999356260138
0	-2	395635	1	1	31	2.00245232325274
1	-2	395633	1	1	29	1.30890204190309
2	-2	395607	2	1	42	3.96340843269543
