-2	3	464387	2	1	12	-1.40422979363391
-1	3	464389	1	1	14	-1.12921172160299
0	3	464378	1	1	14	-1.25627378570812
1	3	464385	1	1	9	-.823285425407009
2	3	464409	1	1	17	-1.12838388871061
-2	2	464400	1	1	21	-1.14927783253128
-1	2	464424	1	1	11	-.456067807597193
0	2	464394	1	1	18	-.971241433332799
1	2	464393	2	1	19	-1.02334630749461
2	2	464415	1	1	21	-.663356765175982
-2	1	464425	1	1	18	-.459681845342787
-1	1	464401	1	1	21	-.666142970029196
0	1	464386	2	1	10	-.0843707689099205
1	1	464396	1	1	18	-.510958886612219
2	1	464417	1	1	18	-.582302038809938
-2	0	464403	1	1	15	.428016651972471
-1	0	464406	1	1	20	-.380585490937578
0	0	464414	1	1	24	.0103122755461182
1	0	464408	1	1	18	.0248059767679765
2	0	464410	1	1	21	-.210945256538227
-2	-1	464418	1	1	23	.266919902433504
-1	-1	531788	1	1	19	-.236583777172943
0	-1	464412	1	1	27	-.0393090999385558
1	-1	531787	1	1	25	1.00944859667619
2	-1	464423	1	1	27	.481436935503479
-2	-2	464391	1	1	26	.62939294342927
-1	-2	464375	1	1	17	.985465741826228
0	-2	464399	1	1	25	.857575844828724
1	-2	464397	1	1	28	1.49672262364016
2	-2	464413	1	1	37	1.55161370265519
