-2	3	432333	1	1	12	-1.1947041015771
-1	3	870371	1	1	7	-1.14372976648374
0	3	870354	1	1	14	-.841417508033353
1	3	870364	3	1	8	-.634956383346944
2	3	870384	1	1	21	-.276622506813073
-2	2	870360	1	1	22	-.837803470287759
-1	2	870356	1	1	24	-1.04147839012095
0	2	870357	3	2	9	.214568264072575
1	2	870372	1	1	17	.0794502915838851
2	2	432235	1	1	16	-.501796782819089
-2	1	870369	1	1	21	-.607662196927469
-1	1	870358	1	1	18	-.123699501533008
0	1	870370	1	1	26	-.298949695878273
1	1	870378	1	1	22	-.0808186250627035
2	1	870359	1	1	22	-.0836048299159179
-2	0	870352	1	1	18	.37223584616669
-1	0	870363	1	1	22	.3193031391125
0	0	870362	1	1	18	.202255355351777
1	0	870353	1	1	26	.670106233979106
2	0	870361	1	1	23	.300064861076592
-2	-1	870379	1	1	23	.140136200845564
-1	-1	432312	1	1	19	-.026230252223755
0	-1	870383	1	1	22	.281654415933063
1	-1	870382	1	1	26	.875436819597059
2	-1	870381	1	1	23	.761175240689551
-2	-2	870377	1	1	26	.992144346942221
-1	-2	870355	1	1	26	.711553865204877
0	-2	870373	1	1	26	1.4981315252258
1	-2	870375	1	1	25	1.78316387760112
2	-2	870374	1	1	27	1.58671703325911
