-2	3	843199	1	1	8	-1.71925209604078
-1	3	905423	1	1	3	-1.23333102868548
0	3	843209	1	1	5	-1.23333102868548
1	3	843194	2	1	12	-1.61700071967799
2	3	843185	1	1	11	-1.41332579984479
-2	2	843232	1	1	11	-1.33475457215589
-1	2	843216	1	1	10	-1.02686990399907
0	2	440822	1	1	9	-1.13107965232269
1	2	843189	1	1	13	-1.15475980099657
2	2	843181	1	1	10	-.721771440695467
-2	1	843195	1	1	12	-.901766211854781
-1	1	843198	1	1	15	-1.20686467515838
0	1	843211	1	1	13	-.901766211854781
1	1	843220	1	1	15	-.977551234690473
2	1	843202	1	2	22	-1.07618857330767
-2	0	843223	1	1	12	-.363740270337673
-1	0	843203	2	3	17	-.773876314857278
0	0	843214	1	1	20	-.898980007001566
1	0	843187	1	2	17	-.7959007977464
2	0	843225	1	1	16	-.566587357278489
-2	-1	843231	2	3	22	-.616733859479465
-1	-1	843212	1	1	17	-.465163813808081
0	-1	843210	1	1	21	-.845219467054997
1	-1	843190	1	1	16	-.333659879064985
2	-1	843200	1	1	25	-.53733479889818
-2	-2	843217	1	1	23	-.310807563283483
-1	-2	843226	1	1	25	-.310807563283483
0	-2	843197	1	1	24	-.00209506223428624
1	-2	843183	1	1	19	-.174033925010034
2	-2	843221	1	2	23	.737344720979104
