-2	3	842510	1	1	9	-2.3633117918339
-1	3	842482	1	1	3	-1.24155527723668
0	3	842456	2	2	8	-1.72943471655281
1	3	842478	1	1	12	-1.11562375220001
2	3	842469	2	3	6	-.862630163058217
-2	2	842487	2	1	17	-1.49846561030014
-1	2	842489	3	2	10	-.476174267212493
0	2	842506	1	1	11	-.373922890849706
1	2	842493	1	1	8	-.275285552232512
2	2	842463	2	1	13	-.320990183795516
-2	1	842477	1	1	17	-.903892923983248
-1	1	842496	1	1	23	-.603236331317617
0	1	842495	1	1	24	-.2953516631608
1	1	842498	1	1	18	.0590654694514002
2	1	842490	1	1	14	-.195058658758848
-2	0	896462	2	1	9	.310928519524736
-1	0	431663	1	1	23	-.47647697338857
0	0	842461	1	1	20	.412352062995144
1	0	842514	2	2	19	-.278412013501288
2	0	842483	1	1	24	-.0891932446504672
-2	-1	842472	3	1	18	-.110389894647211
-1	-1	842501	3	1	21	.0860569496947974
0	-1	842473	1	1	29	.456060772357827
1	-1	842515	2	1	29	.397555655597208
2	-1	842509	1	1	22	.324254131438654
-2	-2	842499	1	1	22	.862280072955762
-1	-2	842475	1	1	25	1.18300277654968
0	-2	842476	2	2	28	.305843686295125
1	-2	842470	1	1	24	1.2556613381166
2	-2	431646	1	1	30	1.71955792258277
