-2	3	494340	4	4	9	-1.32115869089662
-1	3	494341	2	2	9	-1.3128093989003
0	3	494339	4	1	13	-.688154027823018
1	3	361577	1	1	16	-.725535188236653
2	3	361609	2	1	16	-.380720930049384
-2	2	361595	1	1	13	-.321387980396385
-1	2	361629	1	1	24	-.618530674167879
0	2	361587	1	1	24	-.272546054762434
1	2	361604	4	1	25	.13693619436336
2	2	361626	1	1	29	-.122882450429512
-2	1	361622	3	1	25	.398288398064795
-1	1	361583	2	1	31	.258596587095254
0	1	361618	1	1	26	.399964900771881
1	1	361591	1	1	23	.532275831485029
2	1	361572	1	1	31	.221311150378347
-2	0	361565	5	5	34	.223147349207014
-1	0	494349	3	1	24	.971701984624427
0	0	494350	3	1	26	.683018044264034
1	0	361567	2	3	35	.284968219265577
2	0	494345	2	1	26	.546769532706887
-2	-1	494347	1	1	29	.625340760395794
-1	-1	494346	1	1	28	1.2848563563116
0	-1	361634	2	1	29	1.15228189224174
1	-1	494342	1	1	30	1.39154960331236
2	-1	494344	1	1	35	1.23338175104514
-2	-2	361614	1	1	29	1.24043460555697
-1	-2	494348	3	1	30	1.40633871369926
0	-2	361600	1	1	29	2.06019148289467
1	-2	494343	1	1	37	2.12455159368745
2	-2	361637	1	1	40	3.32126045463401
