-2	3	454871	2	1	6	-1.60364815862966
-1	3	454840	1	1	8	-.887585817914074
0	3	454848	1	1	7	-1.29606619664892
1	3	454829	1	1	5	-.221669979399463
2	3	454839	1	1	11	-1.0146478820192
-2	2	454872	1	1	17	-.709549418715595
-1	2	454853	1	1	16	-.813759167039218
0	2	454855	1	1	17	-.351518248357802
1	2	454857	1	1	17	-.179882091758131
2	2	454870	1	1	13	.105978093509564
-2	1	454865	1	1	18	.108764298362779
-1	1	454864	1	1	18	-.0940827885780375
0	1	454847	1	1	21	.239440400213496
1	1	594795	1	3	17	.214629712471159
2	1	454836	1	1	21	.362585720396949
-2	0	454841	1	1	23	.0519148473869176
-1	0	454838	1	1	25	.513327933175954
0	0	454866	1	2	28	.773549597808933
1	0	454830	1	1	24	.852948658390219
2	0	454854	1	1	25	.860176733881406
-2	-1	454859	1	1	22	.487349156125677
-1	-1	454850	1	1	18	.701075906542758
0	-1	454858	1	1	27	.732286836883903
1	-1	594796	1	1	26	.884684715447665
2	-1	454861	1	1	28	.442472357455053
-2	-2	454852	1	1	28	.908364864121546
-1	-2	454843	1	1	28	.757622651342541
0	-2	454863	1	1	27	1.29564859285965
1	-2	454868	1	1	30	1.92722703976434
2	-2	454867	1	1	39	2.07714141965096
