-2	3	361607	1	1	12	-.558768828503212
-1	3	361611	3	1	11	-.489641134221317
0	3	361578	5	5	18	-.381146533022629
1	3	361651	2	2	17	.130413054967384
2	3	361640	1	1	19	-.484863176801332
-2	2	361613	3	1	15	-.239876712271817
-1	2	361603	2	2	13	.284769305491982
0	2	361616	5	5	27	-.487733643540971
1	2	361570	4	4	17	.0807916794827101
2	2	361557	1	1	27	.0342592150273277
-2	1	361560	4	1	26	.0743052367479552
-1	1	361632	2	2	14	.651684217125721
0	1	361625	1	1	27	.440781221801339
1	1	361581	2	3	28	.565057081053248
2	1	361639	1	1	30	.0571115308088293
-2	0	361594	1	1	19	.363865659897191
-1	0	361620	1	1	25	.380317733079884
0	0	361644	1	1	28	.409570291460194
1	0	361628	1	1	33	.213123447118186
2	0	361585	1	1	24	.731911110599386
-2	-1	361588	1	1	27	.359083532843657
-1	-1	361646	1	3	39	.557634859763058
0	-1	361635	3	1	32	1.59231542149517
1	-1	361601	1	1	27	1.17739724992203
2	-1	361562	1	1	37	1.46442552449767
-2	-2	361574	2	4	33	1.32979512848579
-1	-2	361649	1	1	37	1.33506483201615
0	-2	361566	2	4	36	1.56159206763084
1	-2	361597	1	2	41	1.38716970617796
2	-2	361656	1	2	34	2.70555793541792
