-2	3	897844	2	1	8	-1.07788837972513
-1	3	897846	4	2	11	-1.15367340256082
0	3	897842	3	1	11	-.717898837406501
1	3	897845	3	1	10	-.258444123578299
2	3	897843	3	1	13	-.205511416524109
-2	2	460451	1	1	7	-.0795798914874412
-1	2	897831	1	1	16	-.512568251788547
0	2	897828	1	1	22	-.974809170469963
1	2	897839	4	4	18	-.256788457793541
2	2	897829	3	1	20	-.203855750739351
-2	1	897807	1	1	22	-.0759658537418476
-1	1	897838	3	1	16	.148603009912014
0	1	897818	1	2	23	-.41506145223981
1	1	531589	1	1	26	.022671484875346
2	1	460463	1	1	18	.148603009912014
-2	0	897830	1	1	22	.712267472063838
-1	0	897809	1	1	20	.274534534948682
0	0	843853	1	1	23	.355891967490802
1	0	897832	1	1	20	.762413974264814
2	0	897837	1	1	24	.483781864488306
-2	-1	897814	1	1	25	.582419203105499
-1	-1	897808	1	1	26	.307401131074585
0	-1	897840	1	1	23	.684670579468286
1	-1	460442	1	1	25	.561222553108756
2	-1	897841	1	1	20	.931226375771786
-2	-2	897812	1	1	26	1.15496740653327
-1	-2	897816	1	1	27	.902801650283855
0	-2	897815	1	1	30	.902801650283855
1	-2	897810	1	1	27	1.29174104480672
2	-2	897817	1	1	39	1.76090733280324
