-2	3	441055	1	1	2	-3.19336870478427
-1	3	441029	3	1	5	-3.32125860178177
0	3	441019	1	1	8	-2.63249044748566
1	3	529770	4	4	9	-2.47813419696106
2	3	441162	1	2	11	-2.57955774043147
-2	2	441023	1	2	9	-2.22235440296605
-1	2	441108	3	1	6	-2.22235440296605
0	2	441143	3	1	8	-1.96740244186343
1	2	441091	1	1	10	-2.42798769476008
2	2	441022	1	1	7	-1.53275841577756
-2	1	441149	4	3	7	-1.40765472363327
-1	1	441141	1	1	12	-1.58486328993937
0	1	441070	1	1	6	-1.91477244098531
1	1	529768	1	1	14	-1.76207185624547
2	1	529771	1	2	11	-1.57846304734057
-2	0	880157	2	1	7	-1.17472724541977
-1	0	441154	1	1	18	-2.17416627272591
0	0	441161	2	3	9	-1.2524706402163
1	0	441020	1	1	13	-1.37757433236059
2	0	441062	1	1	20	-1.55561073155906
-2	-1	529769	3	2	20	-1.70913914919128
-1	-1	441104	1	1	11	-1.21960404409039
0	-1	529772	1	2	17	-1.37396029461499
1	-1	441027	1	2	15	-1.32381379241402
2	-1	441043	1	2	15	-1.06441996067342
-2	-2	441107	1	1	19	-.991421142690938
-1	-2	441059	1	1	14	-.447822791467402
0	-2	441034	1	1	18	-.806984500893651
1	-2	441053	1	1	25	-1.07311883164862
2	-2	441121	1	2	21	.527027968636631
