-2	3	837850	3	3	4	-1.41786633698786
-1	3	837868	3	1	7	-1.41508013213464
0	3	837873	4	2	6	-1.10998166883104
1	3	837875	4	2	9	-.856160246796869
2	3	837878	2	1	10	-1.10832600304628
-2	2	837856	4	5	9	-.674509809852796
-1	2	837876	2	1	11	-1.08185964951919
0	2	837860	4	2	13	-.267987803078785
1	2	837851	1	1	15	-.0331019529044449
2	2	837862	4	5	20	-.521809225112956
-2	1	837871	1	1	17	-.38947745747748
-1	1	837870	1	1	22	-.822465817778586
0	1	837872	4	4	19	-.0623545112847545
1	1	837869	1	2	18	-.315650806602624
2	1	837855	2	1	13	.472582519203062
-2	0	837858	2	1	9	.420477645041251
-1	0	837865	4	2	18	.318226268678463
0	0	837854	1	1	25	.0139556382672394
1	0	837864	2	1	26	.423263849894465
2	0	837867	3	1	16	.163529761738304
-2	-1	837857	1	1	25	.130663165612401
-1	-1	837863	1	5	26	.694327627764224
0	-1	837852	2	1	28	.764540240893487
1	-1	837861	4	3	16	1.4797747487167
2	-1	837859	4	5	26	1.01749627979579
-2	-2	837866	3	4	26	.85116737696596
-1	-2	438131	2	2	35	.732161221244402
0	-2	837874	1	1	32	1.13868322801841
1	-2	837879	1	1	31	.890131509514594
2	-2	837853	3	3	33	1.95978314995
