-2	3	368294	1	1	12	-.266189820362952
-1	3	368248	1	1	15	-.124330217280599
0	3	368237	1	1	7	.204448394696885
1	3	368254	1	1	26	-.450322624404868
2	3	368226	1	1	21	-.18474703892626
-2	2	368291	1	1	27	-.196501202370697
-1	2	368231	1	1	26	.214462675041286
0	2	368257	1	1	15	.795407043268183
1	2	368287	1	1	14	.766154484887873
2	2	368242	1	1	24	.0527249458537402
-2	1	368259	1	1	27	.411737352275673
-1	1	368265	1	1	25	.511202523785246
0	1	368272	1	1	22	.566921435692651
1	1	368280	1	1	27	.871192066103875
2	1	368228	1	1	17	.699253203328127
-2	0	368283	1	1	22	1.00352383373935
-1	0	368276	3	1	21	.598657492750098
0	0	368251	1	1	33	.643534291420722
1	0	368245	1	1	26	1.48387249138822
2	0	368267	1	1	28	1.32390628091771
-2	-1	368234	1	1	33	.924649899874367
-1	-1	368271	1	1	30	.866107232874264
0	-1	368269	1	1	30	.949948164093522
1	-1	368288	1	1	33	1.70004519024295
2	-1	368278	1	1	31	1.39298835497851
-2	-2	368263	1	1	32	1.75741976793512
-1	-2	368284	1	1	35	1.2001555483821
0	-2	368224	1	1	29	1.96192252066069
1	-2	368262	1	1	35	1.60023976231782
2	-2	368240	1	1	37	1.69413252412096
