-2	3	907722	2	1	9	-1.21210095252792
-1	3	907729	1	1	7	-1.11542198587156
0	3	907727	3	1	11	-1.18563459900083
1	3	907724	2	1	7	-1.19316538066809
2	3	907721	4	1	9	-.937385586673083
-2	2	907732	1	1	12	-.655139439150982
-1	2	470445	4	1	13	-.090647144106779
0	2	907715	1	1	18	-.902863324762422
1	2	907736	3	1	22	-.654311606258603
2	2	907731	1	1	19	-.366493049030073
-2	1	907738	3	1	21	-.215750836251068
-1	1	907726	2	1	22	-.625059047878293
0	1	907728	1	2	19	-.0605667528340904
1	1	907734	1	1	20	-.56768447018613
2	1	907740	1	1	23	.0372427528907241
-2	0	907725	1	1	20	.0929616647981288
-1	0	907720	2	1	20	.113027775726416
0	0	470410	1	1	23	-.135523942777403
1	0	907733	1	1	22	-.0405006419058032
2	0	907735	3	1	20	.165960482780606
-2	-1	907716	3	1	20	.170402353418579
-1	-1	907718	1	1	21	.0497405319122628
0	-1	907730	1	1	26	.849984060262669
1	-1	907723	4	3	22	.655192881705419
2	-1	907719	2	1	24	.344484458455903
-2	-2	907737	2	1	21	.663248790088985
-1	-2	907739	1	1	25	1.04413227622828
0	-2	470373	1	1	27	.966388881431753
1	-2	907713	1	1	25	1.45148211589467
2	-2	907717	3	2	27	1.67044101960262
