-2	3	436008	1	1	15	-2.78431332264439
-1	3	436038	1	1	9	-1.86261769013477
0	3	436085	1	1	9	-1.40677701405217
1	3	436079	1	1	10	-1.73751399799049
2	3	436049	1	1	8	-1.35384430699798
-2	2	436021	1	1	13	-1.5073727246302
-1	2	436063	1	1	15	-1.22234037225488
0	2	436024	1	1	16	-1.12370303363769
1	2	436074	1	1	15	-1.2215125393625
2	2	436033	1	1	20	-1.3265501205785
-2	1	436042	2	2	12	-.664248319809485
-1	1	436025	1	1	21	-1.19587401872778
0	1	436015	1	4	17	-.837842848369991
1	1	436012	1	1	8	-.125394545399998
2	1	436019	1	1	20	-.960463041837142
-2	0	436057	1	1	15	-.478983845119819
-1	0	436061	1	1	16	-1.03459239888808
0	0	436027	1	1	21	-.486211920611006
1	0	436052	1	1	21	-.479811678012198
2	0	436072	1	1	17	-1.30878263802661
-2	-1	436068	1	1	20	-.707469452695351
-1	-1	436076	1	2	21	-.00224922521654433
0	-1	436013	1	1	24	-.430795714879678
1	-1	436082	1	1	19	.0515113147300251
2	-1	436054	1	1	19	-.613614241131691
-2	-2	436010	1	1	24	.101657816931001
-1	-2	436045	1	1	27	.215881845599025
0	-2	436018	1	1	27	.486117790576405
1	-2	436029	1	1	29	1.15568521707609
2	-2	436087	1	1	24	1.06314541488163
