-2	3	860083	2	1	0	-3.21907559634377
-1	3	476565	1	1	7	-3.26756643275998
0	3	860095	3	2	7	-1.86077756578745
1	3	860082	5	1	7	-1.89477470098181
2	3	476629	1	1	7	-1.55763747444468
-2	2	860094	1	1	11	-1.45342772612106
-1	2	860091	1	1	9	-.866083115295354
0	2	860103	3	1	8	-1.15028763477829
1	2	860096	1	1	11	-1.33028240593761
2	2	860098	1	1	11	-1.20517871379332
-2	1	860084	2	1	7	-.769404148638996
-1	1	860097	3	1	9	-1.22803102957482
0	1	860106	1	2	17	-1.58606219993261
1	1	476621	1	1	9	-1.12856585806525
2	1	860086	1	1	11	-1.02435610974162
-2	0	860093	3	1	20	-.581050762920039
-1	0	860100	1	1	13	-.510838149790775
0	0	476597	1	1	14	-.487158001116895
1	0	476615	1	1	20	-1.17509832252063
2	0	860089	1	1	15	-.535648837533112
-2	-1	860088	1	2	19	-.866385821471432
-1	-1	860107	1	1	20	-.434225294062704
0	-1	860081	3	1	13	-.614522771398096
1	-1	860105	3	2	11	-.237253323004394
2	-1	860090	1	2	19	-.438142037984375
-2	-2	860085	1	1	24	.0405509538797345
-1	-2	476648	1	1	25	.197693409257547
0	-2	860080	2	1	24	-.0319602876259253
1	-2	860104	1	4	24	.771069445577695
2	-2	860099	1	1	26	1.03738864663341
