-2	3	838179	1	1	5	-1.73460954552376
-1	3	838152	3	1	6	-.588345049360283
0	3	442290	1	2	16	-1.6543826520501
1	3	838154	1	1	11	-.512560026524591
2	3	838155	3	1	15	-.639622090629715
-2	2	838170	1	1	23	-.558264658087594
-1	2	838158	1	1	17	-.0266389591692942
0	2	838156	1	1	17	.0271215807772752
1	2	838153	1	2	20	-.408652984377046
2	2	838177	1	1	24	-.808774748552249
-2	1	838178	1	1	21	-.156487228127633
-1	1	838166	1	1	25	-.597871753227866
0	1	838161	1	1	25	.204330147083375
1	1	838163	1	1	26	-.277149049633949
2	1	838175	1	1	20	.18953373968544
-2	0	838164	1	1	26	.44809973853366
-1	0	838171	1	1	21	-.71883628091026
0	0	838168	1	1	24	.547564910043233
1	0	838165	1	1	21	.544778705190019
2	0	838167	1	1	21	.434168714267588
-2	-1	838159	2	1	23	.696348750861402
-1	-1	838176	1	1	26	1.07279036636273
0	-1	838162	1	1	24	.374798214375106
1	-1	838160	1	1	24	.53920629548359
2	-1	838157	1	1	24	.629447469301656
-2	-2	838172	1	1	24	.866816818153133
-1	-2	838173	1	1	28	.836736426880444
0	-2	442297	1	1	27	1.17718498498709
1	-2	838174	1	1	36	1.52417850003671
2	-2	838180	1	1	26	1.81829013575936
