-2	3	445392	1	1	9	-2.3173694785737
-1	3	445388	2	2	4	-1.91280584376052
0	3	445382	2	1	5	-1.98859086659621
1	3	445364	2	1	3	-1.34274113900989
2	3	445288	1	1	1	-1.76402200294235
-2	2	445350	1	1	10	-1.67987836554702
-1	2	445372	1	1	12	-1.85987313670633
0	2	445307	1	1	9	-1.73198323970883
1	2	445311	1	1	5	-1.50824220894735
2	2	445374	1	1	12	-1.2441038003927
-2	1	445357	1	1	8	-1.47620344571382
-1	1	445289	1	1	3	-1.42884314836606
0	1	595328	1	1	19	-1.55198846854951
1	1	445387	1	1	12	-1.22320985657203
2	1	445312	1	1	13	-1.55229117472559
-2	0	445393	1	1	9	-.841498537540356
-1	0	445297	1	1	15	-1.07163981090065
0	0	445343	1	1	19	-1.12095848020924
1	0	445330	1	1	12	-.582104705799756
2	0	445322	1	1	19	-.887203169103359
-2	-1	445306	1	1	19	-.846243114354406
-1	-1	445324	1	1	10	-.35949421410673
0	-1	445362	1	1	20	-.528344165853187
1	-1	445348	1	1	13	-.0424230984978903
2	-1	445340	1	1	20	-.0460371362434838
-2	-2	445380	1	1	20	.104705076535521
-1	-2	445354	1	1	26	-.21963166480399
0	-2	445335	1	1	20	.408673000770668
1	-2	445299	1	1	24	-.124911070108467
2	-2	445358	1	1	24	.777546284365242
