-2	3	866781	3	4	5	-1.46545739350662
-1	3	866788	2	1	12	-.928259284881886
0	3	866802	3	1	5	-.469935110122141
1	3	866794	1	1	11	-.676396234808551
2	3	866784	2	1	18	-.925775786204749
-2	2	866789	1	1	18	-.644357471575027
-1	2	866793	1	1	18	-.344831417977853
0	2	866797	1	1	27	-.567744615846956
1	2	866803	1	1	20	-.235351966123878
2	2	866834	1	1	20	-.113034478832804
-2	1	866812	1	1	11	.097868516491578
-1	1	866795	1	1	22	.145531520015417
0	1	866791	1	1	19	.808661153676813
1	1	866783	1	1	14	.497952730427297
2	1	866785	2	2	23	.234944860941104
-2	0	866786	1	1	23	.655132736044594
-1	0	449917	1	1	26	-.120602810739553
0	0	866792	1	1	19	.66318864442816
1	0	866790	1	2	24	.392915149211295
2	0	866801	1	1	27	.718079723443186
-2	-1	866782	1	1	22	.591845492230441
-1	-1	866806	1	1	26	.656750851589868
0	-1	866805	1	1	24	.664844310212918
1	-1	866807	1	2	24	.117594371004304
2	-1	449981	1	1	24	.901385826172016
-2	-2	866822	1	1	28	1.38896255931207
-1	-2	866798	1	1	27	1.49761417827367
0	-2	866804	1	1	39	1.11394448728116
1	-2	866799	1	1	39	2.02445775013843
2	-2	866800	1	1	39	1.83889056927269
