-2	3	837733	5	3	6	-1.54758943580649
-1	3	837732	1	1	14	-1.25977087857796
0	3	837724	2	1	11	-.878887392438662
1	3	837723	3	1	9	.0664883887448355
2	3	837743	1	1	23	-.799488331857377
-2	2	837740	1	1	17	-.163652884615455
-1	2	837742	1	1	14	-.00846880119847726
0	2	837730	1	1	24	-.469881886987514
1	2	837739	1	1	11	.0589576070775714
2	2	837746	1	1	20	.0216115900742114
-2	1	837738	1	1	21	-.166741795644746
-1	1	837748	1	1	25	.0152113474754035
0	1	837731	1	1	17	-.379640713169448
1	1	837737	1	1	27	.349562369159316
2	1	837735	1	3	25	.251752863434502
-2	0	837734	1	1	19	.056999235116736
-1	0	837725	1	1	17	.15838522834766
0	0	837729	1	1	21	.699234924957466
1	0	837719	1	1	23	.497215670909029
2	0	837736	1	1	27	.78503422813756
-2	-1	837741	3	1	27	.756609502649629
-1	-1	837747	1	1	25	.757437335542008
0	-1	837727	1	1	23	1.01683116728261
1	-1	837721	1	1	22	.215457099863746
2	-1	837722	1	1	28	.86247491675801
-2	-2	837720	1	1	28	.526127972873778
-1	-2	837728	1	1	27	.706950576925471
0	-2	837745	1	1	22	1.20849588457108
1	-2	837744	1	1	28	1.02127303792058
2	-2	837726	1	1	26	1.56901055360601
